StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,prolific_id,att_1,att_2,comp_1,comp_2,automation,firm_resp_1,human_resp_1,firm_liable_1,human_liable_1,reason,comp_3,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,ai_knowledge_1,workerID,hitID,assignmentId,label
10/28/25 9:01,10/28/25 9:06,IP Address,69.251.160.95,100,339,TRUE,10/28/25 9:06,R_1K7NFeLRencFfO1,,,,,39.0462,-77.1195,anonymous,EN,I agree,6554d4289b97389cfe72bd3d,Paul,Neither Agree nor Disagree,The number of typical daily tasks controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,70,70,90,71,"A self driving car should have the capability to both move and stop the vehicle in response to the environment in which it is driving. So while the human should not be driving distracted, they would probably have a reasonable expectation that the self-driving car would prevent such accidents. Therefore, I think the company and the human driver are equally responsible.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Black or African American,-99,42,Masters Degree (MS),-99,9,,,,CoDrive
10/28/25 9:03,10/28/25 9:09,IP Address,47.155.81.140,100,329,TRUE,10/28/25 9:09,R_31uMJTBomu89Hxm,,,,,33.7518,-117.9932,anonymous,EN,I agree,5f88fc9a4157a110c725e6f5,Paul,Neither Agree nor Disagree,The number of typical daily tasks controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,90,95,89,96,"The human driver is more liable for the car accident because Aeon must have provided an instruction booklet on using the AI-powered CoDrive system. While CoDrive was switched on in the provided situation, certain safety features that could have prevented an accident from happening might have been disabled or not activated by the human driver.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,Asian,-99,28,Some College,-99,50,,,,CoDrive
10/28/25 9:02,10/28/25 9:09,IP Address,73.201.115.140,100,401,TRUE,10/28/25 9:09,R_6JGqwmuDHy1P48p,,,,,39.336,-76.7877,anonymous,EN,I agree,610c46ec070a815a79afe046,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,60,40,60,40,I think the Aeon company is most responsible for the accident because it gives the human driver access to its automated driving system that is supposed to be equipped with the proper monitoring technology that allows the vehicle to stop at a certain point. The human is partly responsible because they own/operate the vehicle. ,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Black or African American,-99,37,Masters Degree (MS),-99,75,,,,AutoDrive
10/28/25 9:00,10/28/25 9:09,IP Address,174.232.18.26,100,545,TRUE,10/28/25 9:09,R_74pKGMzryCQ2jak,,,,,41.2671,-96.0378,anonymous,EN,I agree,65b929230cff388d15dd5c4c,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,50,90,50,90,The responsibility of the accident is the human driver.,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,43,College Graduate (4 year),-99,80,,,,CoDrive
10/28/25 9:06,10/28/25 9:09,IP Address,99.110.200.128,100,194,TRUE,10/28/25 9:09,R_3cClC3iu2zPjVF7,,,,,27.6327,-80.4014,anonymous,EN,I agree,60feed7ff19357a80ed9e82e,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,55,97,50,95,The human is the one behind the wheel. The human is still responsible to make sure all safety precautions are followed ,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,26,High School or Equivalent,-99,45,,,,AutoDrive
10/28/25 9:08,10/28/25 9:10,IP Address,166.199.99.41,100,129,TRUE,10/28/25 9:10,R_3OoARB2evEV7ECe,,,,,39.1027,-94.5778,anonymous,EN,I agree,5dfe3e8b7adf4bade99190f0,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",2,56,94,50,93,Ultimately the human has the responsibility ,The ${e://Field/label} system was 'switched off' at the time of the accident,Male,-99,Hispanic or Latino,-99,49,College Graduate (4 year),-99,78,,,,CoDrive
10/28/25 9:05,10/28/25 9:11,IP Address,172.59.131.210,100,346,TRUE,10/28/25 9:11,R_3CP2jxLXOHVAXcT,,,,,37.7585,-122.1856,anonymous,EN,I agree,546ec14dfdf99b2bc7ebd032,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,50,100,0,100,The human driver shouldn't have looked at the text. It was stupid to fully trust a machine that was not made for it. Human error 100%.,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,Asian,-99,61,Some College,-99,20,,,,CoDrive
10/28/25 9:09,10/28/25 9:11,IP Address,172.56.182.153,100,160,TRUE,10/28/25 9:11,R_3nrvpCsR73cL0zC,,,,,34.0349,-117.6185,anonymous,EN,I agree,66b01097e95b0626c2cd7b5c,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,35,75,35,75,Aeon should have safeguards informing drivers what it possible via automation and what the driver is liable for to prevent any complications or liability issues.,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,Hispanic or Latino,-99,27,Masters Degree (MS),-99,85,,,,AutoDrive
10/28/25 9:09,10/28/25 9:12,IP Address,74.209.54.15,100,216,TRUE,10/28/25 9:12,R_3CNGmXdUhUUmoRU,,,,,46.942,-122.606,anonymous,EN,I agree,5c1021a547d07800011a23de,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,100,100,0,100,The human should have been paying attention. The AI is faulty so it seems. Could be the company fault,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,67,High School or Equivalent,-99,60,,,,CoDrive
10/28/25 9:05,10/28/25 9:12,IP Address,73.177.105.215,100,435,TRUE,10/28/25 9:12,R_5p3BGqTvk87c56j,,,,,32.553,-92.0422,anonymous,EN,I agree,5c377e2f5c297200015669e6,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,40,60,40,60,The human driver is more liable because he should have been paying attention regardless of the situation.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Black or African American,-99,45,Some College,-99,70,,,,AutoDrive
10/28/25 9:11,10/28/25 9:12,IP Address,64.70.165.178,100,97,TRUE,10/28/25 9:12,R_3xRWeWyzM41FXQ0,,,,,37.3638,-79.2897,anonymous,EN,I agree,5f91fcd0d41fea101c469878,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,10,90,10,90,The human should never have been texting while driving.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,27,College Graduate (4 year),-99,89,,,,AutoDrive
10/28/25 9:09,10/28/25 9:14,IP Address,76.217.31.234,100,257,TRUE,10/28/25 9:14,R_6P0JLIFlLhiFaI0,,,,,33.9075,-117.7866,anonymous,EN,I agree,5c40134b1580e900012320ab,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,50,100,80,100,"Ultimately, the human driver should never rely 100% on the automated driving system and always needs to be aware of his surroundings. Which is why I believe the human is 100% at fault for the accident.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,44,Some College,-99,18,,,,AutoDrive
10/28/25 9:11,10/28/25 9:14,IP Address,172.59.171.131,100,174,TRUE,10/28/25 9:14,R_3cjx5KT06Uqzdti,,,,,38.5904,-90.3467,anonymous,EN,I agree,66d3274252d61ef65f0cc099,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,75,61,79,75,I think the company must take some liability for their program not doing what it was supposed to do and causing the accident ,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,39,Doctoral Degree (PhD),-99,29,,,,AutoDrive
10/28/25 9:11,10/28/25 9:14,IP Address,12.75.115.84,100,168,TRUE,10/28/25 9:14,R_5dMnJGddmCrHURf,,,,,30.0074,-90.115,anonymous,EN,I agree,5ccd711b28f2b00017a0ca77,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,80,100,100,100,They are both responsible for missing the sign and texting.,The ${e://Field/label} system was 'switched off' at the time of the accident,Male,-99,White or European,-99,45,College Graduate (4 year),-99,27,,,,CoDrive
10/28/25 9:09,10/28/25 9:14,IP Address,174.51.183.236,100,291,TRUE,10/28/25 9:14,R_5ez0cRylxyeEc4l,,,,,39.371,-104.859,anonymous,EN,I agree,5dea9b8a6ce4011ce1bf5294,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,20,100,6,100,human is liable for looking at their phone while driving,The ${e://Field/label} system was 'switched off' at the time of the accident,Male,-99,White or European,-99,36,Some College,-99,39,,,,CoDrive
10/28/25 9:11,10/28/25 9:14,IP Address,172.91.192.97,100,210,TRUE,10/28/25 9:14,R_18Aj5toss36BtDY,,,,,34.3975,-118.5568,anonymous,EN,I agree,6643a8837540ee80f2d5be45,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"MACHINE, MACHINE, MACHINE, MACHINE",6,100,40,100,0,"The auto drive is supposed to prevent this from happening, and it failed, therefore AEON is responsible. I do fault some to the driver for not having enough sense to drive, though.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,57,Some College,-99,75,,,,AutoDrive
10/28/25 9:11,10/28/25 9:15,IP Address,73.18.127.88,100,247,TRUE,10/28/25 9:15,R_5E75XWf9hJSftDc,,,,,42.5655,-83.3783,anonymous,EN,I agree,6787a08f833432d68ed30764,Paul,Neither Agree nor Disagree,The number of typical daily tasks controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,78,80,70,62,I think Aeon is more liable for the accident because they should be responsible for the program that they created.,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,22,High School or Equivalent,-99,69,,,,AutoDrive
10/28/25 9:10,10/28/25 9:15,IP Address,24.128.55.3,100,304,TRUE,10/28/25 9:15,R_1irIA8T2CBpmN6a,,,,,39.6933,-104.7865,anonymous,EN,I agree,639e0331bc3cc615f5a3dd89,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",2,50,100,50,100,The human driver has full responsibility. This includes deciding to choose the car. I would attribute blame to the company only if negligence or some other fault can be shown.,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,58,College Graduate (4 year),-99,80,,,,CoDrive
10/28/25 9:13,10/28/25 9:15,IP Address,174.20.31.147,100,160,TRUE,10/28/25 9:15,R_30vgTwWg590dHbB,,,,,45.0228,-93.3012,anonymous,EN,I agree,663cd0756505a5db3b58f951,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",3,3,91,4,91,The human is supposed to be monitoring the road and intervening if necessary. Therefore the human is responsible for the damages,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,33,College Graduate (4 year),-99,50,,,,CoDrive
10/28/25 9:12,10/28/25 9:16,IP Address,24.93.189.199,100,202,TRUE,10/28/25 9:16,R_1v7im9VOTYS4uuo,,,,,41.4453,-81.6991,anonymous,EN,I agree,5dea10b4446c9012dc5e3fe3,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,70,30,80,20,If the car chose to zoom past the stop sign and the human driver didn’t have full control of the vehicle then I believe it’s more so the fault of the company than the human driver.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,29,High School or Equivalent,-99,55,,,,AutoDrive
10/28/25 9:10,10/28/25 9:16,IP Address,172.59.99.127,100,354,TRUE,10/28/25 9:16,R_3rHtNPjOOKT63kT,,,,,43.0501,-87.9648,anonymous,EN,I agree,5e7abb2c6c89e4000a180b4a,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,5,95,0,100,"I think the human driver should never look away from the road, no matter what technology their car has to help them drive. This is because they can never know if the technology may not work for some reason. However, I do think the CoDrive should have helped see the stop sign since it sounds like it should be assisting during the drive. ",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,29,Masters Degree (MS),-99,20,,,,CoDrive
10/28/25 9:13,10/28/25 9:16,IP Address,66.68.234.113,100,198,TRUE,10/28/25 9:16,R_7znJCI8q9ioD2Oi,,,,,26.4496,-98.2801,anonymous,EN,I agree,653822a7bb1fae9976bb28a1,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,0,100,0,100,The human was supposed to be driving the vehicle,The ${e://Field/label} system was 'switched off' at the time of the accident,Female,-99,Mixed,-99,54,College Graduate (4 year),-99,36,,,,CoDrive
10/28/25 9:11,10/28/25 9:16,IP Address,38.76.123.34,100,310,TRUE,10/28/25 9:16,R_1MSB3KnQDCJuYPX,,,,,34.0544,-118.244,anonymous,EN,I agree,5a98d411f05361000171ebe7,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,80,40,70,60,I think the company is more liable because their system failed to see the stop sign ,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,35,College Graduate (4 year),-99,60,,,,CoDrive
10/28/25 9:12,10/28/25 9:17,IP Address,174.243.0.171,100,270,TRUE,10/28/25 9:17,R_6DZEN0vprghhu58,,,,,39.5177,-87.1238,anonymous,EN,I agree,640d158f622652f38f6d35ed,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,89,10,100,12,I think since Auto drive was switched on the company should be more liable.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,51,High School or Equivalent,-99,54,,,,AutoDrive
10/28/25 9:13,10/28/25 9:17,IP Address,69.62.174.136,100,268,TRUE,10/28/25 9:17,R_7hlNX8SdvGRYK6b,,,,,38.768,-121.3349,anonymous,EN,I agree,5debce5335575a2bed69acc6,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",3,100,29,100,100,"Both are the company for making a crappy product and the human for trusting it
",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,60,Some College,-99,75,,,,AutoDrive
10/28/25 9:15,10/28/25 9:18,IP Address,163.116.249.91,100,179,TRUE,10/28/25 9:18,R_7uvoNQ1dktqCxms,,,,,41.8835,-87.6305,anonymous,EN,I agree,669bd78975f22207e8e90ac0,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",2,34,68,36,75,"The human driver chose to divert their attention from the road. This was not a failure of the system, but an operator failure. ",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,36,College Graduate (4 year),-99,54,,,,CoDrive
10/28/25 9:14,10/28/25 9:18,IP Address,74.124.189.52,100,272,TRUE,10/28/25 9:18,R_3tJrGE9O8g9zUwr,,,,,36.1053,-79.8762,anonymous,EN,I agree,63a9a8f2f098b7e45bd03721,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,40,80,30,90,"It should remain the human driver's responsibility as to what happens when he is driving the car. It should never be a defense that the driver was totally relying on the automated features. It is called ""Co"" drive, suggesting it is done together with the driver anyway.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,71,"Professional Degree (MD, JD, etc.)",-99,85,,,,CoDrive
10/28/25 9:14,10/28/25 9:18,IP Address,172.58.147.242,100,246,TRUE,10/28/25 9:18,R_3AQN6E6ADSQ474V,,,,,36.2077,-86.8494,anonymous,EN,I agree,67617ff8a1f4fa350af4fbb5,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,50,50,60,50,I think the company is just a bit more responsible as there should be safety precautions to prevent this from happening ,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,43,Vocational/Technical School (2 year),-99,81,,,,AutoDrive
10/28/25 9:08,10/28/25 9:19,IP Address,97.165.192.103,100,657,TRUE,10/28/25 9:19,R_53BYEplSSeEFEs5,,,,,40.4795,-74.4906,anonymous,EN,I agree,6361eebd5327cc2337bd13ad,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,78,100,70,100,The human is more at fault because the machine needs human oversight.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,48,Vocational/Technical School (2 year),-99,54,,,,AutoDrive
10/28/25 9:15,10/28/25 9:19,IP Address,172.56.151.18,100,226,TRUE,10/28/25 9:19,R_6d4aSUPrX0PT1HC,,,,,43.5441,-116.5662,anonymous,EN,I agree,66ed915320dbf8daf9c0f813,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,10,99,7,95,The human is the driver of the car and it is ultimately the responsibility of the human to take all scenarios into account and drive safely obeying all traffic signs and watching for danger.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,42,College Graduate (4 year),-99,71,,,,AutoDrive
10/28/25 9:15,10/28/25 9:21,IP Address,99.32.80.230,100,364,TRUE,10/28/25 9:21,R_75s4I1ODencYi1b,,,,,32.6487,-97.335,anonymous,EN,I agree,5d92ac10a45dbf0019d5e7fd,Paul,Neither Agree nor Disagree,The number of typical daily tasks controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,75,70,75,70,"I believe the company is slightly more liable as the company is the one touting the cars as self driving. They need to take more responsibility for the damages, as it is the perceived safety of the car driving system that is getting people to want to use that more.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Hispanic or Latino,-99,30,Some College,-99,58,,,,CoDrive
10/28/25 9:12,10/28/25 9:22,IP Address,172.59.105.72,100,571,TRUE,10/28/25 9:22,R_67WDHeqsgNlp5HZ,,,,,29.9734,-90.0885,anonymous,EN,I agree,653feb348f4df4e625de5909,Paul,Neither Agree nor Disagree,The number of typical daily tasks controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,100,0,100,0,I think that the company is because the CoDrive system had taken over when the accident happened.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Black or African American,-99,44,High School or Equivalent,-99,70,,,,CoDrive
10/28/25 9:19,10/28/25 9:22,IP Address,136.55.39.221,100,167,TRUE,10/28/25 9:22,R_1KxqDmTDgHDr07k,,,,,33.7697,-84.3754,anonymous,EN,I agree,676325864a29c405dab887a0,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,0,100,49,100,The person in the car is responsible for the car. Period. ,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,56,College Graduate (4 year),-99,65,,,,CoDrive
10/28/25 9:18,10/28/25 9:22,IP Address,72.230.109.30,100,258,TRUE,10/28/25 9:22,R_32tFusdPzBczKW6,,,,,43.2143,-77.9392,anonymous,EN,I agree,62b1a5075f423b00f1d16e07,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",3,63,60,63,60,"I tend to think that humans should still oversee machines to this day until they are perfected. The driver is liable somewhat because he is the ""backup system"", there to make the final decision if he cares about his and others safety. ",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,31,College Graduate (4 year),-99,66,,,,CoDrive
10/28/25 9:19,10/28/25 9:23,IP Address,152.117.109.160,100,205,TRUE,10/28/25 9:23,R_1q2IlHDZXXFiP37,,,,,41.5576,-90.5461,anonymous,EN,I agree,55ecd6ff748092000daa9f5f,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,30,70,30,71,"Ultimately, the person driving the car is in charge of what that car does or does not do. The human decided to turn the system on. The tool failed but the person is the one that decided to use the tool.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,37,College Graduate (4 year),-99,61,,,,AutoDrive
10/28/25 9:19,10/28/25 9:23,IP Address,173.77.116.101,100,253,TRUE,10/28/25 9:23,R_5dKrxfDLpmpc2hn,,,,,40.822,-73.86,anonymous,EN,I agree,5b3e2334cdb4ce0001d93c51,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,85,70,80,70,"Depending on how the car is advertised, the driver may feel the AI is reliable such that it can handle simple driving situations, but they still hold some responsibility as the owner of the car. The company is responsible if they do not warn the owners of potential failures of the AI system. ",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,Hispanic or Latino,-99,37,College Graduate (4 year),-99,60,,,,AutoDrive
10/28/25 9:16,10/28/25 9:23,IP Address,45.134.93.102,100,438,TRUE,10/28/25 9:23,R_6tgnR0DuYafCY25,,,,,37.751,-97.822,anonymous,EN,I agree,67edcc919d3af49e1d8b40b1,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,100,71,100,71,I think the company is more liable as their automated system failed to work correctly like it is supposed to and the human driver is partially liable because you are not supposed to be texting and driving at the same time.,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,Black or African American,-99,34,Doctoral Degree (PhD),-99,80,,,,AutoDrive
10/28/25 9:18,10/28/25 9:23,IP Address,69.140.107.105,100,316,TRUE,10/28/25 9:23,R_5hb89mcCN29W4L1,,,,,39.3641,-77.4622,anonymous,EN,I agree,66e97406fc4c4cd3e2d68fa6,Paul,Neither Agree nor Disagree,The number of typical daily tasks controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,54,91,75,91,to me they're both liable. Because it says auto drive so the human relied on it and trusted it that it did not expect that this accident will happen but at the same time it is his responsibility to be on the road safely and not cause any harm,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,40,Vocational/Technical School (2 year),-99,55,,,,AutoDrive
10/28/25 9:19,10/28/25 9:23,IP Address,24.230.43.27,100,254,TRUE,10/28/25 9:23,R_3GWBZv5kIOLsg7n,,,,,46.8393,-100.782,anonymous,EN,I agree,5f85f217f845b10f388f2ce7,Paul,Neither Agree nor Disagree,Six people’s preferences for humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",3,70,60,100,60,"I feel Aeon and the company is  responsible more than the human, as they turned on the switch for Aeon  to take over driving.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,54,Vocational/Technical School (2 year),-99,60,,,,CoDrive
10/28/25 9:18,10/28/25 9:23,IP Address,172.59.222.61,100,307,TRUE,10/28/25 9:23,R_3GpjFtAwunBptNn,,,,,35.1362,-80.7673,anonymous,EN,I agree,65528ca1f6c3023502f65715,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,49,88,47,100,The human is responsible for the accident. The car only does limited actions. ,The ${e://Field/label} system was 'switched off' at the time of the accident,Female,-99,White or European,-99,50,Vocational/Technical School (2 year),-99,70,,,,CoDrive
10/28/25 9:21,10/28/25 9:24,IP Address,208.86.66.22,100,152,TRUE,10/28/25 9:24,R_3LZMo9AqPQk4r3p,,,,,35.8094,-86.8897,anonymous,EN,I agree,67acff5fc3860389b0c4dc25,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,60,80,60,80,"I think the human driver is more liable because even though the car is driving itself, the driver needs to be able to intervene if necessary. ",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,30,College Graduate (4 year),-99,75,,,,AutoDrive
10/28/25 9:22,10/28/25 9:24,IP Address,174.96.79.15,100,108,TRUE,10/28/25 9:24,R_16231XF1Bdbrulb,,,,,39.8378,-84.1111,anonymous,EN,I agree,62e97dfea1a1ef00cb9f0b10,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,80,50,80,50,I think the automation in the car should of taken over and stopped the vehicle,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,38,Doctoral Degree (PhD),-99,85,,,,AutoDrive
10/28/25 9:21,10/28/25 9:24,IP Address,35.145.21.46,100,194,TRUE,10/28/25 9:24,R_1DUppk43NcWrRUP,,,,,28.3939,-81.4216,anonymous,EN,I agree,5eac8b777b60c8129709fc10,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",3,51,51,51,51,Everyone is equally responsible for the accident.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,48,College Graduate (4 year),-99,100,,,,CoDrive
10/28/25 9:19,10/28/25 9:24,IP Address,23.126.68.224,100,289,TRUE,10/28/25 9:24,R_51vF7DuRSLmGgpW,,,,,41.6068,-81.4985,anonymous,EN,I agree,5ea749a62b0def12811bd452,Paul,Neither Agree nor Disagree,The number of typical daily tasks controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,100,100,100,100,Both are equally liable.  The human was distracted by his phone and we can't rely on machines to make decisions typically made by humans.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Other (please specify),Indigenous Black American,66,Some College,-99,51,,,,CoDrive
10/28/25 9:22,10/28/25 9:24,IP Address,68.50.146.133,100,170,TRUE,10/28/25 9:24,R_1e92EIviA9PZxYV,,,,,39.6804,-86.1306,anonymous,EN,I agree,664b9ce660fb9376b55d0ca0,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,91,10,87,14,The company is liable because the system is responsible for driving. ,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,25,College Graduate (4 year),-99,25,,,,AutoDrive
