StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,id,att_1,att_2,comp_1,comp_2,auto_1,resp_software1_10,resp_human1_10,liable_firm1_1,liable_human1_1,liab_text1,co_1,resp_software2_10,resp_human2_10,liab_firm2_1,liab_human2_1,liab_text2,auto_2,resp_software3_10,resp_human3_10,liab_soft3_1,liab_human3_1,liab_text3,co_2,resp_software4_10,resp_human4_10,liab_software4_1,liab_human4_1,liab_text4,comp_3,comp_4,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,PROLIFIC_PID,FL_12_DO,av_frame1_acc_DO,av_frame2_acc_DO,av_frame3_acc_DO,av_frame4_acc_DO
6/21/23 15:16,6/21/23 15:19,0,73.140.189.26,100,201,1,6/21/23 15:19,R_1oASGJ51AasvF43,,,,,48.799,-122.4499,anonymous,EN,1,5c7dcd11f066ff001568e56a,2,2,2,4,4,88,90,91,91,"The driver is probably slightly more liable because he knew what kind of car he was driving and that it wasn't fully autonomous, it still required him to participate in driving.",,,,,,,,,,,,,,,,,,,1,2,2,,3,,29,4,,1,69,5c7dcd11f066ff001568e56a,FL_35,frame1_info3|frame1_info4|frame1_info5|resp_human1|liable_human1|liable_firm1|resp_software1|liab_text1,,,
6/21/23 15:14,6/21/23 15:19,0,173.63.222.8,100,324,1,6/21/23 15:19,R_2XhXL3MF1G4giUb,,,,,40.852,-74.2842,anonymous,EN,1,6317db8020afb4f2e618569c,2,2,2,4,4,72,79,68,73,Both are responsible. The human for not paying attention and the company for not doing a better job designing the car. ,,,,,,,,,,,,,,,,,,,1,2,1,,3,,57,4,,1,17,6317db8020afb4f2e618569c,FL_35,frame1_info3|frame1_info4|frame1_info5|liable_human1|liable_firm1|resp_software1|resp_human1|liab_text1,,,
6/21/23 15:12,6/21/23 15:19,0,216.212.68.158,100,440,1,6/21/23 15:19,R_3iCNhpY1uCMiotd,,,,,42.8928,-72.508,anonymous,EN,1,5ae2b45afef71c0001bea628,2,2,2,4,,,,,,,,,,,,,,,,,,,2,7,85,16,85,"So, if the copilot did fail to decelerate when approaching the stop sign, which it sounds like it did, then there is partial blame there. But ultimately the driver ought to know what the car can and can't do and should have been paying attention to the road rather than fully trust a program.",1,3,4,Non-binary,3,,31,3,,1,13,5ae2b45afef71c0001bea628,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|liab_software4|liab_human4|resp_human4|resp_software4|liab_text4
6/21/23 15:15,6/21/23 15:19,0,174.67.240.21,100,261,1,6/21/23 15:19,R_2QJJ4hfZwZesw8t,,,,,33.6816,-117.8302,anonymous,EN,1,603547b340cc76520e4e799d,2,2,2,1,,,,,,,,,,,,,,,,,,,5,55,90,60,84,"human driver because the system is not meant for him t be distracted, but the name ""copilot"" is misleading and aeron should change the name so people are not misled to believe it can actually be a copilot. ",1,3,2,,3,,26,4,,1,40,603547b340cc76520e4e799d,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|liab_human4|resp_software4|resp_human4|liab_software4|liab_text4
6/21/23 15:14,6/21/23 15:20,0,74.75.156.56,100,344,1,6/21/23 15:20,R_241PKnXwD5IL1m8,,,,,44.1135,-70.389,anonymous,EN,1,5bc0ac845a09ea00012e2d30,2,2,2,4,,,,,,,,,,,,,,,,,,,5,0,100,0,100,"I think the human driver is entirely liable for the accident because the vehicle's classification of automation level 2 means that the driver is expected to take charge of monitoring the environment, in this case, watching for stop signs.",1,3,2,,3,,36,3,,1,51,5bc0ac845a09ea00012e2d30,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|resp_human4|liab_software4|resp_software4|liab_human4|liab_text4
6/21/23 15:18,6/21/23 15:20,0,173.165.1.123,100,117,1,6/21/23 15:20,R_qyicIjhy9rK5pHr,,,,,41.7996,-88.0066,anonymous,EN,1,5e402dcd7b260d000a7b69fe,2,2,2,4,6,70,72,80,82,"I think they both share responsibility, although I'm leaning more towards the company for hiding the information. ",,,,,,,,,,,,,,,,,,,1,2,2,,3,,37,5,,1,65,5e402dcd7b260d000a7b69fe,FL_35,frame1_info3|frame1_info4|frame1_info5|liable_firm1|resp_software1|liable_human1|resp_human1|liab_text1,,,
6/21/23 15:14,6/21/23 15:20,0,172.58.128.128,100,358,1,6/21/23 15:20,R_3suec5hDT7r15MB,,,,,25.8119,-80.2318,anonymous,EN,1,5c8eb16ed169ac0001c27629,2,2,2,4,4,50,50,50,50,I think they are both liable.,,,,,,,,,,,,,,,,,,,1,2,2,,3,,70,3,,1,30,5c8eb16ed169ac0001c27629,FL_35,frame1_info3|frame1_info4|frame1_info5|liable_human1|liable_firm1|resp_human1|resp_software1|liab_text1,,,
6/21/23 15:17,6/21/23 15:20,0,130.44.143.14,100,173,1,6/21/23 15:20,R_33DWemVhwPmZ3o9,,,,,42.3797,-71.1034,anonymous,EN,1,5c3a865019ceb400010c914a,2,2,2,2,,,,,,,4,25,70,30,74,It was human error. He was responsible.,,,,,,,,,,,,,1,2,1,,3,,31,4,,1,17,5c3a865019ceb400010c914a,FL_36,,frame2_info3|frame2_info4|frame2_info5|resp_human2|liab_human2|liab_firm2|resp_software2|liab_text2,,
6/21/23 15:17,6/21/23 15:20,0,104.60.148.103,100,182,1,6/21/23 15:20,R_3saUA4ffW6aLJeD,,,,,32.3816,-96.8322,anonymous,EN,1,630981b0f861918e8174a43e,2,2,2,4,,,,,,,3,70,90,60,95,"This is a very low level of automation with the driving, so the human still needs to play a large role. They specifically have to pay attention to the environment.",,,,,,,,,,,,,1,2,1,,3,,40,7,,1,20,630981b0f861918e8174a43e,FL_36,,frame2_info3|frame2_info4|frame2_info5|liab_human2|resp_human2|resp_software2|liab_firm2|liab_text2,,
6/21/23 15:17,6/21/23 15:20,0,98.111.222.117,100,150,1,6/21/23 15:20,R_1lgA3QZh2hZaTAC,,,,,40.4339,-79.9996,anonymous,EN,1,5f48e9e36d9c7b3b69c5ed4f,2,2,2,4,4,10,90,10,90,The human driver should understand that ultimately they're responsible for a car that's not fully autonomous,,,,,,,,,,,,,,,,,,,1,3,1,,3,,38,5,,1,60,5f48e9e36d9c7b3b69c5ed4f,FL_35,frame1_info3|frame1_info4|frame1_info5|resp_software1|liable_firm1|resp_human1|liable_human1|liab_text1,,,
6/21/23 15:11,6/21/23 15:20,0,74.140.103.1,100,524,1,6/21/23 15:20,R_1Ft6JBHLDYK7RBi,,,,,40.0732,-82.4017,anonymous,EN,1,5f2f03deec679e2cf4a992e6,2,2,2,4,5,10,90,11,90,"I think that the human driver is at fault here based on my understanding of a level two autopilot system. Even though the car handles accelerating and decelerating, it doesn't indicate with that limited amount of information that it will stop or change corse based upon what is going on in front of it. If I was told that sensors and other things were supposed to prevent something li,e this then I would find more fault with the car manufacturer. Even in that case, there would have to be evidence that the human driver could not override the system and break since in a level two they share responsibility for those task.",,,,,,,,,,,,,,,,,,,1,2,1,,3,,34,4,,1,75,5f2f03deec679e2cf4a992e6,FL_35,frame1_info3|frame1_info4|frame1_info5|liable_human1|liable_firm1|resp_software1|resp_human1|liab_text1,,,
6/21/23 15:13,6/21/23 15:20,0,47.42.30.140,100,419,1,6/21/23 15:20,R_VP72metMOffrdiV,,,,,34.5251,-82.6307,anonymous,EN,1,5bfadc1846911f0001d7d1eb,2,2,1,4,,,,,,,,,,,,,,,,,,,5,25,70,25,70,The human should have noticed something as simple as a stop sign.The automation is too low level for the AI to be responsible. Texting while driving is also stupid and should be a felony.,1,3,1,,4,,24,4,,1,60,5bfadc1846911f0001d7d1eb,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|liab_human4|resp_software4|resp_human4|liab_software4|liab_text4
6/21/23 15:16,6/21/23 15:20,0,73.106.47.28,100,229,1,6/21/23 15:20,R_88I6QwzUV347TA5,,,,,33.7574,-84.4236,anonymous,EN,1,64135f3a5f83c8b43e569213,2,2,2,4,6,70,95,70,95,I think the driver is more liable because you should think to make sure you know what features the car you bought have.,,,,,,,,,,,,,,,,,,,1,2,2,,1,,18,1,,2,10,64135f3a5f83c8b43e569213,FL_35,frame1_info3|frame1_info4|frame1_info5|resp_software1|resp_human1|liable_human1|liable_firm1|liab_text1,,,
6/21/23 15:12,6/21/23 15:20,0,98.230.60.199,100,485,1,6/21/23 15:20,R_21iSPot49aAzmEA,,,,,30.4427,-84.2867,anonymous,EN,1,5df416a57bf5722f9a501255,2,2,2,4,,,,,,,,,,,,,,,,,,,4,2,98,2,98,"Unless the car malfunctioned, this accident would be the fault of the driver because they have almost exclusive control of the vehicle. The computer only assists in accelerating and steering.",1,3,1,,3,,36,4,,1,65,5df416a57bf5722f9a501255,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|resp_human4|liab_software4|liab_human4|resp_software4|liab_text4
6/21/23 15:15,6/21/23 15:20,0,75.197.16.87,100,312,1,6/21/23 15:20,R_2WHmZTpbnHg0Mpy,,,,,41.2208,-75.7736,anonymous,EN,1,610713f7eeb92963429b5d7d,2,2,2,4,,,,,,,,,,,,,6,0,100,0,100,The human driver is most liable.  Regardless of a car features the human should be alert & attentive while operating a motor vehicle that doesn't have the capability to monitor the enviornment such as stop signs.,,,,,,,1,3,2,,3,,40,3,,1,60,610713f7eeb92963429b5d7d,FL_50,,,frame3_info3|frame3_info4|frame3_info5|liab_human3|resp_software3|liab_soft3|resp_human3|liab_text3,
6/21/23 15:10,6/21/23 15:20,0,67.233.93.22,100,582,1,6/21/23 15:20,R_6RUbPieMwiqU7fz,,,,,29.1995,-82.0858,anonymous,EN,1,633e327052bcc8b44d6e0d2c,2,2,2,4,5,35,60,70,50,"Aeon made the car, and possibly withheld the driving abilities of the car from the driver, and therefore the driver wasn't aware that the car could only steer/accelerate. It's possible that a salesperson lied to the driver of the car. The driver has to take some responsibility, though. They should have read up on the driving abilities/limitations of the car and realized that they would need to monitor the driving behavior/environment. So both are at fault, but Aeon is more to blame.",,,,,,,,,,,,,,,,,,,1,2,1,,3,,53,8,Associate Degree,1,30,633e327052bcc8b44d6e0d2c,FL_35,frame1_info3|frame1_info4|frame1_info5|resp_software1|liable_firm1|resp_human1|liable_human1|liab_text1,,,
6/21/23 15:14,6/21/23 15:20,0,73.165.200.215,100,351,1,6/21/23 15:20,R_PUnlA12A0SLkvD3,,,,,39.7458,-75.581,anonymous,EN,1,5dfd35cb7bf572a2bb30b26f,2,2,2,4,,,,,,,,,,,,,5,0,100,0,100,"I think that at all times, the human driver is liable for everything that happens in the vehicle.",,,,,,,1,3,2,,3,,73,2,,1,50,5dfd35cb7bf572a2bb30b26f,FL_50,,,frame3_info3|frame3_info4|frame3_info5|resp_human3|resp_software3|liab_human3|liab_soft3|liab_text3,
6/21/23 15:14,6/21/23 15:20,0,174.65.241.27,100,374,1,6/21/23 15:20,R_XY8fphyb3ZMLY5P,,,,,33.2077,-117.348,anonymous,EN,1,645fd4de4a40a80d6cbe70f2,2,2,2,4,,,,,,,,,,,,,5,0,100,0,100,"I believe that the Level matters and, in this case, the fact that it is only Level 2 means that the human has a lot of responsibility for this vehicle. The crash did not happen due to the responsibilities of what the driving system had, but rather due to what the human was responsible for. The accident was not due to steering, accelerating or decelerating, but rather with monitoring and dynamic driving which the human is responsible for in Level 2. ",,,,,,,1,3,1,,3,,42,4,,1,25,645fd4de4a40a80d6cbe70f2,FL_50,,,frame3_info3|frame3_info4|frame3_info5|resp_human3|liab_human3|resp_software3|liab_soft3|liab_text3,
6/21/23 15:11,6/21/23 15:20,0,50.200.36.186,100,527,1,6/21/23 15:20,R_2ffxYvRHlXH9KUr,,,,,42.0382,-88.262,anonymous,EN,1,56a40b90582971000c7b49b7,2,2,2,4,,,,,,,2,99,94,9,99,The driver is responsible for monitoring the driving environment. ,,,,,,,,,,,,,1,2,1,,2,,36,4,,1,52,56a40b90582971000c7b49b7,FL_36,,frame2_info3|frame2_info4|frame2_info5|liab_firm2|resp_human2|liab_human2|resp_software2|liab_text2,,
6/21/23 15:12,6/21/23 15:20,0,76.176.43.188,100,504,1,6/21/23 15:20,R_bNLQxgROiD7ombL,,,,,34.8924,-117.0451,anonymous,EN,1,63df41179d1e6352b228a74f,2,2,2,4,,,,,,,5,74,63,74,96,The human shouldn't rely completely on the machine.   The human should not have looked away.,,,,,,,,,,,,,1,2,2,,4,,50,3,,1,17,63df41179d1e6352b228a74f,FL_36,,frame2_info3|frame2_info4|frame2_info5|liab_firm2|resp_human2|liab_human2|resp_software2|liab_text2,,
6/21/23 15:14,6/21/23 15:20,0,73.85.8.109,100,377,1,6/21/23 15:20,R_2413BPKgAwZCFHP,,,,,25.7634,-80.1886,anonymous,EN,1,5edb7982f3b2f87f8ef83236,2,2,2,4,,,,,,,4,0,100,60,100,"The human is more liable because even if it were a higher automation level, the human should still pay attention to the road and be ready to take control. Here, the human may have thought the level of automation was higher due to Aeon's lack of disclosure (other than to regulators), so Aeon bears some responsibility, but ultimately it is the human's fault. ",,,,,,,,,,,,,1,2,1,,3,,43,7,,1,65,5edb7982f3b2f87f8ef83236,FL_36,,frame2_info3|frame2_info4|frame2_info5|liab_human2|resp_human2|resp_software2|liab_firm2|liab_text2,,
6/21/23 15:17,6/21/23 15:20,0,172.220.104.100,100,211,1,6/21/23 15:20,R_D7790VIBju3Aas1,,,,,43.0334,-89.4512,anonymous,EN,1,59b0106d834a170001d6061c,2,2,2,4,,,,,,,,,,,,,5,10,100,10,98,"It is a Level 2 so it designed for the human to be the one monitoring the road, so they are liable. But calling something ""autopilot"" probably does give a false sense that the car does more than it does.",,,,,,,1,3,2,,3,,38,4,,1,5,59b0106d834a170001d6061c,FL_50,,,frame3_info3|frame3_info4|frame3_info5|resp_software3|liab_human3|resp_human3|liab_soft3|liab_text3,
6/21/23 15:17,6/21/23 15:20,0,192.199.184.154,100,219,1,6/21/23 15:20,R_2aqnDqTyaV2QCQa,,,,,36.1163,-83.481,anonymous,EN,1,62e1ce78f3baa9e8ae1acfdf,2,2,2,4,6,61,71,60,60,"I think they are both equally liable. The man shouldn't have trusted something that much, and Aeon should make it their top priority to let people know it is a level 2. ",,,,,,,,,,,,,,,,,,,1,2,1,,3,,36,4,,1,51,62e1ce78f3baa9e8ae1acfdf,FL_35,frame1_info3|frame1_info4|frame1_info5|resp_human1|liable_firm1|liable_human1|resp_software1|liab_text1,,,
6/21/23 15:16,6/21/23 15:20,0,72.68.50.95,100,264,1,6/21/23 15:20,R_3QJIkDHy7jEZ4wN,,,,,39.9727,-74.2474,anonymous,EN,1,5607080ed7def20012b733c3,2,2,2,2,,,,,,,,,,,,,4,0,100,0,100,"The human driver is liable because the vehicle is level 2 automation meaning the machine is not responsible for monitoring the driving environment. The human is, and the human failed to see the stop sign and thus the human is responsible.",,,,,,,1,3,2,,3,,28,4,,1,19,5607080ed7def20012b733c3,FL_50,,,frame3_info3|frame3_info4|frame3_info5|resp_human3|liab_soft3|resp_software3|liab_human3|liab_text3,
6/21/23 15:11,6/21/23 15:20,0,172.56.209.160,100,569,1,6/21/23 15:20,R_3gdiosyx2MsUPYJ,,,,,36.1724,-115.0677,anonymous,EN,1,611323bebc984e2d39dc8958,2,1,2,4,,,,,,,,,,,,,6,55,57,56,50,"Without completely knowing if the human driver knew in advance that the autopilot was controlled by both.  If he knew than it should be the driver's responsibility.  If he did not know, the company should be held responsible as the name describes the action of ""Autopilot"".",,,,,,,1,3,2,,4,,52,1,,1,0,611323bebc984e2d39dc8958,FL_50,,,frame3_info3|frame3_info4|frame3_info5|liab_human3|liab_soft3|resp_software3|resp_human3|liab_text3,
6/21/23 15:14,6/21/23 15:21,0,97.128.150.140,100,398,1,6/21/23 15:21,R_C4bRg7TYh1tGTRL,,,,,37.2849,-80.0701,anonymous,EN,1,62bbcce64f644bd5698c9422,2,2,2,4,5,7,100,6,100,"The human is responsible. As a responsible driver, he should have never took his eyes off the road. Relying solely on automation is poor decision making.",,,,,,,,,,,,,,,,,,,1,2,1,,3,,44,3,,1,70,62bbcce64f644bd5698c9422,FL_35,frame1_info3|frame1_info4|frame1_info5|liable_human1|resp_human1|resp_software1|liable_firm1|liab_text1,,,
6/21/23 15:10,6/21/23 15:21,0,68.230.24.133,100,626,1,6/21/23 15:21,R_24wMLsM9Y8KR0AC,,,,,32.2503,-110.945,anonymous,EN,1,62a0294e78bac60d6f9c49df,2,2,1,4,3,100,100,100,100,The human driver should be liable and charged for distractive driving ,,,,,,,,,,,,,,,,,,,1,3,1,,4,,66,1,,1,20,62a0294e78bac60d6f9c49df,FL_35,frame1_info3|frame1_info4|frame1_info5|liable_firm1|resp_software1|resp_human1|liable_human1|liab_text1,,,
6/21/23 15:14,6/21/23 15:21,0,68.189.33.227,100,425,1,6/21/23 15:21,R_u9D8bOT47hxzTNL,,,,,40.5585,-122.4139,anonymous,EN,1,5b05e0d131cebe000177c38e,2,2,2,4,5,50,60,50,60,Seems like the human has more control over this situation.,,,,,,,,,,,,,,,,,,,1,2,1,,3,,41,1,,1,30,5b05e0d131cebe000177c38e,FL_35,frame1_info3|frame1_info4|frame1_info5|resp_human1|liable_human1|resp_software1|liable_firm1|liab_text1,,,
6/21/23 15:11,6/21/23 15:21,0,73.19.225.105,100,551,1,6/21/23 15:21,R_2saoZ0HZoIjmaWJ,,,,,36.013,-84.2624,anonymous,EN,1,600b21eaa7a22214843aff36,2,1,2,4,,,,,,,,,,,,,,,,,,,2,5,100,0,95,"The human driver, because Aeon is listed as a Level 2 and a CO-pilot.  Meaning, the driver still has half of the responsibility, and (at least in my state, TN), it is illegal now to hold your phone/look at it while you are driving.  If it was that urgent, he could have pulled over first.  To look, *especially* as approaching a stop sign, is irresponsible and unsafe.
The human should not have relied so heavily on the machine/co-pilot to not make an error also.",1,3,2,,3,,58,3,,1,75,600b21eaa7a22214843aff36,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|resp_software4|liab_software4|liab_human4|resp_human4|liab_text4
6/21/23 15:16,6/21/23 15:21,0,144.30.135.44,100,259,1,6/21/23 15:21,R_2SxJDbKxEmCNsVj,,,,,34.7734,-92.2573,anonymous,EN,1,5e648efca8c76520c918bb31,2,2,2,4,4,27,90,19,86,The human driver has most responsibility for operating the vehicle ,,,,,,,,,,,,,,,,,,,1,2,1,,3,,34,4,,1,63,5e648efca8c76520c918bb31,FL_35,frame1_info3|frame1_info4|frame1_info5|resp_human1|resp_software1|liable_human1|liable_firm1|liab_text1,,,
6/21/23 15:15,6/21/23 15:21,0,68.52.202.186,100,343,1,6/21/23 15:21,R_p62HoW1yGWIAzW9,,,,,35.8677,-86.4174,anonymous,EN,1,5f81547ccab27220d019674d,2,1,2,4,,,,,,,,,,,,,,,,,,,4,0,100,0,100,the amount of automation was made known before and after purchase. the driver shouldn't have assumed the car could do more than it could,1,3,4,agender,3,,32,3,,1,50,5f81547ccab27220d019674d,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|resp_human4|resp_software4|liab_software4|liab_human4|liab_text4
6/21/23 15:17,6/21/23 15:21,0,67.184.70.159,100,218,1,6/21/23 15:21,R_1OBOsbqjzxUsQh9,,,,,41.7888,-88.0916,anonymous,EN,1,5f4828b6dbc4a22da4be4d72,2,2,2,4,,,,,,,,,,,,,,,,,,,2,10,100,0,100,The driver is responsible for the control of the vehicle and to adhere to traffic signs and laws regardless of the vehicles features. ,1,3,1,,3,,38,4,,1,50,5f4828b6dbc4a22da4be4d72,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|liab_human4|resp_human4|resp_software4|liab_software4|liab_text4
6/21/23 15:19,6/21/23 15:21,0,76.235.97.225,100,132,1,6/21/23 15:21,R_2uqQwdTXMof2qGL,,,,,43.0812,-89.3845,anonymous,EN,1,5f4c4dd50a92c286c1972f06,2,2,2,4,3,15,95,12,100,The software system is not having to be in charge of the environment and driving regulations current setting,,,,,,,,,,,,,,,,,,,1,3,2,,3,,26,4,,1,31,5f4c4dd50a92c286c1972f06,FL_35,frame1_info3|frame1_info4|frame1_info5|resp_software1|liable_human1|liable_firm1|resp_human1|liab_text1,,,
6/21/23 15:18,6/21/23 15:21,0,99.3.14.186,100,193,1,6/21/23 15:21,R_1HoPoMXc2Lz1dXL,,,,,41.4951,-81.6939,anonymous,EN,1,60feba907cda681c2cf6cb07,2,2,2,4,,,,,,,5,19,75,36,75,Because the driver was still 100% responsible for monitoring the driving environment and surroundings.,,,,,,,,,,,,,1,2,2,,3,,29,4,,1,12,60feba907cda681c2cf6cb07,FL_36,,frame2_info3|frame2_info4|frame2_info5|liab_firm2|liab_human2|resp_human2|resp_software2|liab_text2,,
6/21/23 15:16,6/21/23 15:21,0,76.138.29.198,100,265,1,6/21/23 15:21,R_3L4LpFQeK7wvlH7,,,,,35.1387,-90.0095,anonymous,EN,1,5622e62bed6e5a0011c807b3,2,2,2,4,,,,,,,,,,,,,5,75,85,55,80,Human driver is more liable because the human should be paying attention and assisting the autopilot process.,,,,,,,1,3,1,,3,,34,1,,1,30,5622e62bed6e5a0011c807b3,FL_50,,,frame3_info3|frame3_info4|frame3_info5|liab_human3|resp_human3|resp_software3|liab_soft3|liab_text3,
6/21/23 15:11,6/21/23 15:21,0,190.204.64.128,100,608,1,6/21/23 15:21,R_10VLOiPsPV38NZh,,,,,10.4873,-66.8738,anonymous,EN,1,6455b4121cd3166666ae1fdd,2,2,1,3,,,,,,,,,,,,,,,,,,,4,62,51,60,51,"all are equally responsible, but more the human.",5,3,1,,3,,52,4,,1,51,6455b4121cd3166666ae1fdd,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|liab_software4|liab_human4|resp_software4|resp_human4|liab_text4
6/21/23 15:18,6/21/23 15:21,0,68.46.116.147,100,205,1,6/21/23 15:21,R_C9U5anClsOP9uEN,,,,,45.1181,-93.3078,anonymous,EN,1,5e6482c9142c3c204d56baa0,2,2,2,4,5,90,70,100,65,"The human shouldn't have checked their phone, but the company didn't clearly state their vehicles autopilot capabilities on their website. I'd find them both at fault. ",,,,,,,,,,,,,,,,,,,1,2,1,,3,,35,3,,1,30,5e6482c9142c3c204d56baa0,FL_35,frame1_info3|frame1_info4|frame1_info5|resp_human1|liable_firm1|resp_software1|liable_human1|liab_text1,,,
6/21/23 15:17,6/21/23 15:21,0,8.40.187.218,100,235,1,6/21/23 15:21,R_d6XUwciO0Mk6kWl,,,,,35.3868,-96.9331,anonymous,EN,1,60ff7377316fab2ad5f2a7d4,2,2,2,4,,,,,,,,,,,,,5,65,85,60,79,I believe that the human driver is more liable. They were the one driving.,,,,,,,2,3,1,,3,,23,4,,1,18,60ff7377316fab2ad5f2a7d4,FL_50,,,frame3_info3|frame3_info4|frame3_info5|resp_human3|liab_human3|resp_software3|liab_soft3|liab_text3,
6/21/23 15:17,6/21/23 15:21,0,76.18.161.205,100,239,1,6/21/23 15:21,R_6A7xjdYmvZ5KIfL,,,,,36.1515,-86.792,anonymous,EN,1,5c5e2da13035a60001df1f28,2,2,2,4,,,,,,,,,,,,,3,70,90,65,100,"The human driver is more liable because they chose that car and chose to drive it, knowing they shared the responsibility of steering/accelerating/braking. I think in that situation, any reasonable person would believe that they needed to be alert at all times as if they were driving completely manually. ",,,,,,,1,3,2,,5,,28,4,,1,35,5c5e2da13035a60001df1f28,FL_50,,,frame3_info3|frame3_info4|frame3_info5|resp_software3|resp_human3|liab_soft3|liab_human3|liab_text3,
6/21/23 15:15,6/21/23 15:21,0,68.97.172.136,100,390,1,6/21/23 15:21,R_uxZIAwSzwOHfaRb,,,,,35.5081,-97.6403,anonymous,EN,1,6372a4ce725e6bb64a863e72,2,2,2,4,,,,,,,,,,,,,,,,,,,2,32,82,60,73,Because it was more human involved than AI.,1,3,1,,3,,64,1,,1,51,6372a4ce725e6bb64a863e72,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|resp_human4|liab_software4|resp_software4|liab_human4|liab_text4
6/21/23 15:15,6/21/23 15:21,0,172.15.53.88,100,351,1,6/21/23 15:21,R_DStbnzUdYaVz13b,,,,,33.9388,-117.416,anonymous,EN,1,63d516bacccbc5240fbd18c4,2,2,2,4,,,,,,,,,,,,,,,,,,,2,20,95,20,85,"In level 2, monitoring the driving environment was the responsibility of the human, as was dynamic driving. If the envirnment was properly monitored, the accident would have been avoided.",1,3,1,,3,,33,4,,1,60,63d516bacccbc5240fbd18c4,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|resp_human4|liab_software4|liab_human4|resp_software4|liab_text4
6/21/23 15:17,6/21/23 15:21,0,35.144.29.32,100,271,1,6/21/23 15:21,R_1f9qZEHhBP1aaRS,,,,,37.7759,-90.4071,anonymous,EN,1,62897d2024f826ea90b7efa1,2,2,2,4,,,,,,,,,,,,,5,50,50,50,50,They both failed.  Neither one was paying attention.,,,,,,,3,3,2,,3,,70,4,,1,19,62897d2024f826ea90b7efa1,FL_50,,,frame3_info3|frame3_info4|frame3_info5|liab_soft3|liab_human3|resp_software3|resp_human3|liab_text3,
6/21/23 15:16,6/21/23 15:21,0,172.58.235.5,100,329,1,6/21/23 15:21,R_1mVJzIZNjtLlwMP,,,,,40.7053,-74.0866,anonymous,EN,1,5c3388fa01439b0001a0adfe,2,2,2,4,,,,,,,,,,,,,4,2,100,10,100,I believe a human is ultimately responsible at the end of the day over any machinery when decision making and analysis is involved. ,,,,,,,1,3,2,,3,,40,5,,1,22,5c3388fa01439b0001a0adfe,FL_50,,,frame3_info3|frame3_info4|frame3_info5|liab_soft3|resp_software3|resp_human3|liab_human3|liab_text3,
6/21/23 15:14,6/21/23 15:21,0,173.168.170.224,100,450,1,6/21/23 15:21,R_BEwvW7Srwinc2lj,,,,,27.9455,-82.4598,anonymous,EN,1,61206e8d3e6a6ccdd064637c,2,2,2,4,,,,,,,2,5,95,5,95,"The human is monitoring al facets of the AV vehicle.  Only in the case of the cars AI forcing an accident, should be the companies liability.",,,,,,,,,,,,,1,3,1,,3,,61,3,,2,77,61206e8d3e6a6ccdd064637c,FL_36,,frame2_info3|frame2_info4|frame2_info5|liab_human2|resp_software2|resp_human2|liab_firm2|liab_text2,,
6/21/23 15:10,6/21/23 15:21,0,107.127.0.43,100,658,1,6/21/23 15:21,R_3r2tgH4NzAsyxhO,,,,,29.331,-98.4966,anonymous,EN,1,6363622321319f35b9cb6f2d,2,2,2,4,2,0,100,0,100,"The automation is level two in this car. The driver is responsible for the outside environment, including watching for stop signs. The driver is at-fault.",,,,,,,,,,,,,,,,,,,1,2,1,,3,,53,4,,1,60,6363622321319f35b9cb6f2d,FL_35,frame1_info3|frame1_info4|frame1_info5|liable_firm1|resp_software1|resp_human1|liable_human1|liab_text1,,,
6/21/23 15:19,6/21/23 15:21,0,69.243.38.135,100,111,1,6/21/23 15:21,R_1Ftxhvw6qtYgnkF,,,,,39.3408,-76.4078,anonymous,EN,1,609371fc24c531563322d57c,2,2,2,4,2,40,91,20,88,I think mostly the human is responsible because they should treat driving a car very seriously and should be the main factor in preventing accidents.,,,,,,,,,,,,,,,,,,,1,2,1,,3,,27,1,,1,77,609371fc24c531563322d57c,FL_35,frame1_info3|frame1_info4|frame1_info5|resp_software1|resp_human1|liable_firm1|liable_human1|liab_text1,,,
6/21/23 15:18,6/21/23 15:21,0,166.205.159.109,100,220,1,6/21/23 15:21,R_PzWBrmtidqav4MF,,,,,26.2681,-80.2092,anonymous,EN,1,6164f32a3728684416599526,2,2,2,4,,,,,,,,,,,,,5,0,100,0,100,"The driver is more liable because reading and interpreting a stop sign counts as monitoring the driving environment, something Aeons system is not capable of and not advertisers as being capable of",,,,,,,1,3,1,,3,,25,4,,1,19,6164f32a3728684416599526,FL_50,,,frame3_info3|frame3_info4|frame3_info5|resp_human3|liab_human3|resp_software3|liab_soft3|liab_text3,
