StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q110,att_1,att_2,comp_1,comp_2,auto_1,resp_software1_10,resp_human1_10,liable_firm1_1,liable_human1_1,liab_text1,comp_3,co_1,resp_software2_10,resp_human2_10,liab_firm2_1,liab_human2_1,liab_text2,comp_4,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,PROLIFIC_PID,FL_12_DO,av_frame1_acc_DO,av_frame2_acc_DO
3/6/23 18:08,3/6/23 18:17,0,67.167.68.72,100,519,1,3/6/23 18:17,R_2YhbmLsRAnZRMYY,,,,,41.5412,-88.0546,anonymous,EN,1,62c5cdfe50000fce3e390be0,2,1,2,1,,,,,,,,4,30,70,60,40,I do believe that there is cause for fault in Aeon if the driver had been relying on the copilot assistance where as if this was a setting required to be activated the fault is completely within the driver.,4,2,,4,,19,3,,2,99,62c5cdfe50000fce3e390be0,FL_36,,frame2_info3|resp_software2|liab_firm2|liab_human2|resp_human2|liab_text2
3/6/23 18:10,3/6/23 18:17,0,104.172.41.160,100,449,1,3/6/23 18:17,R_VVcw9dZgZ4Z1RWp,,,,,34.0085,-117.8136,anonymous,EN,1,5c0fc9645096c60001f15b12,2,2,2,2,5,80,61,60,79,Phone checking time delay accident is possible,3,,,,,,,,1,,3,,34,4,,1,62,5c0fc9645096c60001f15b12,FL_35,frame1_info3|resp_software1|liable_firm1|liable_human1|resp_human1|liab_text1,
3/6/23 18:08,3/6/23 18:17,0,73.110.206.96,100,555,1,3/6/23 18:17,R_3F42FYmcN9ZdQc4,,,,,41.8482,-87.6521,anonymous,EN,1,6272eccadd98507271a651c7,2,2,2,2,,,,,,,,4,64,91,96,91,That's a hard one to answer. It depends if they are pushing the fact that they have amazing software in the car and claim no accidents. ,4,1,,3,,43,4,,1,100,6272eccadd98507271a651c7,FL_36,,frame2_info3|liab_firm2|resp_software2|liab_human2|resp_human2|liab_text2
3/6/23 18:08,3/6/23 18:18,0,75.137.23.33,100,586,1,3/6/23 18:18,R_7TZN2SmKrsjY1ot,,,,,33.0787,-83.2376,anonymous,EN,1,631b4849c2daec6a4966605c,2,2,2,4,6,70,50,100,10,"Because i am sure this car is not cheap and to pay that much money for something, u expect it to work and work flawlessly. The company is 100% responsible in my opinion. ",4,,,,,,,,1,,1,,37,1,,1,30,631b4849c2daec6a4966605c,FL_35,frame1_info3|resp_human1|resp_software1|liable_human1|liable_firm1|liab_text1,
3/6/23 18:08,3/6/23 18:18,0,45.24.109.63,100,583,1,3/6/23 18:18,R_D1UK86dqT6P9SQF,,,,,28.4998,-81.3288,anonymous,EN,1,5ebce7bcd9d0140480ebb562,2,2,2,4,6,90,75,90,70,human is partly responsible because they are behind the wheel however if they were confident and relied on the car to avoid situations like this then the car/company didn't fulfill its word to be reliable. They failed the confidence of the driver and the person they collided with for the system not doing its job.,2,,,,,,,,2,,1,,28,4,,1,3,5ebce7bcd9d0140480ebb562,FL_35,frame1_info3|resp_human1|liable_human1|liable_firm1|resp_software1|liab_text1,
3/6/23 18:08,3/6/23 18:18,0,107.77.212.109,100,569,1,3/6/23 18:18,R_UN4k8mac62D3Cud,,,,,37.6868,-122.1496,anonymous,EN,1,5e6bdd2a3ea572199bb7f6b6,2,2,2,4,,,,,,,,5,5,95,5,95,"Because it is still the driver's responsibility to have situational awareness.  Look at how many Tesla idiots have died themselves, driven into barriers, caused accidents by being passive.",1,2,,3,,62,4,,1,40,5e6bdd2a3ea572199bb7f6b6,FL_36,,frame2_info3|resp_human2|liab_human2|resp_software2|liab_firm2|liab_text2
3/6/23 18:14,3/6/23 18:18,0,74.135.20.100,100,230,1,3/6/23 18:18,R_21anWjkmrb8MO3f,,,,,39.9914,-83.0034,anonymous,EN,1,616f0b4cde85d60d1d2cb938,2,2,2,4,4,92,10,87,14,Aeon is responsible as their product didnt work and no human input should be needed,2,,,,,,,,1,,3,,23,3,,1,44,616f0b4cde85d60d1d2cb938,FL_35,frame1_info3|resp_software1|liable_human1|liable_firm1|resp_human1|liab_text1,
3/6/23 18:08,3/6/23 18:18,0,24.55.154.236,100,606,1,3/6/23 18:18,R_1f9u6Ru4BTQuDy6,,,,,40.4986,-75.6867,anonymous,EN,1,59a2f6d14d25e800012fcbde,2,2,2,4,,,,,,,,2,80,90,75,60,"I think both are liable, because it takes both in order for this to function. However, if the company has a promise, it must be kept, the driver has expectations when purchasing the right vehicle and because of that it should be able to do these tasks without fail.",1,1,,1,,27,4,,1,55,59a2f6d14d25e800012fcbde,FL_36,,frame2_info3|resp_human2|liab_human2|liab_firm2|resp_software2|liab_text2
3/6/23 18:14,3/6/23 18:19,0,143.59.203.229,100,257,1,3/6/23 18:19,R_2eUXL2LtreF9Ctn,,,,,32.3546,-86.2629,anonymous,EN,1,60f4e3ab507bbb123f866e88,2,2,2,4,,,,,,,,5,93,91,93,78,I think both are equally liable. The human driver should have been paying attention and Aeon should make sure that their software works correctly. ,4,2,,1,,24,4,,1,78,60f4e3ab507bbb123f866e88,FL_36,,frame2_info3|liab_human2|liab_firm2|resp_software2|resp_human2|liab_text2
3/6/23 18:10,3/6/23 18:19,0,67.140.253.18,100,527,1,3/6/23 18:19,R_1K1fJPsQyOv6flH,,,,,37.1027,-84.5432,anonymous,EN,1,59d8ae913e5ea00001e1d05f,2,2,2,4,5,100,0,100,0,"Since the car was in autopilot mode, it was the company's responsibility to program the car in a way that it would recognize stop signs, The company is solely responsible.",2,,,,,,,,1,,3,,34,3,,1,5,59d8ae913e5ea00001e1d05f,FL_35,frame1_info3|resp_human1|resp_software1|liable_firm1|liable_human1|liab_text1,
3/6/23 18:09,3/6/23 18:19,0,24.19.159.218,100,633,1,3/6/23 18:19,R_3O2Mj3swI8py7r5,,,,,47.1435,-122.1678,anonymous,EN,1,63f265ed3f8f2a159b5c793b,2,2,2,4,,,,,,,,4,70,80,70,80,"At the end of the day, the human should be held accountable since humans were driving way before AI. It is easy to shun the responsibility but the human still has to accept some. ",1,1,,3,,55,4,,1,60,63f265ed3f8f2a159b5c793b,FL_36,,frame2_info3|resp_human2|liab_firm2|liab_human2|resp_software2|liab_text2
3/6/23 18:08,3/6/23 18:19,0,107.77.204.138,100,659,1,3/6/23 18:19,R_D2dWY6tIo28gNVL,,,,,39.9664,-75.1685,anonymous,EN,1,5deaac8dff7f711d9032fa94,2,2,2,4,3,100,100,100,100,"They are both at fault for this accident. Something is wrong with the autopilot as it did not work as expected so that is why the autopilot and company are at fault. On the other hand, the human driver needs to be alert at all times in case the autopilot doesn't work as expected so he is at fault as well.",2,,,,,,,,2,,3,,32,4,,1,19,5deaac8dff7f711d9032fa94,FL_35,frame1_info3|resp_software1|liable_human1|liable_firm1|resp_human1|liab_text1,
3/6/23 18:16,3/6/23 18:20,0,96.32.214.132,100,296,1,3/6/23 18:20,R_cISDFTabpoqcT6N,,,,,33.454,-84.1534,anonymous,EN,1,63d1480518f4006cf07766ec,2,2,2,4,,,,,,,,4,51,100,50,100,The human driver still needs to exercise common sense and better judgment even with a co-pilot.,2,2,,1,,31,3,,1,34,63d1480518f4006cf07766ec,FL_36,,frame2_info3|liab_human2|resp_software2|resp_human2|liab_firm2|liab_text2
3/6/23 18:08,3/6/23 18:21,0,162.203.157.152,100,735,1,3/6/23 18:21,R_1guQkPqMFyU8V2E,,,,,33.9682,-118.3603,anonymous,EN,1,5d37d2861566530016a061de,2,2,2,4,5,62,61,33,84,I think it is the drivers fault for buying the car in the first place,3,,,,,,,,1,,4,,45,1,,1,36,5d37d2861566530016a061de,FL_35,frame1_info3|liable_human1|liable_firm1|resp_software1|resp_human1|liab_text1,
3/6/23 18:08,3/6/23 18:21,0,71.190.140.82,100,757,1,3/6/23 18:21,R_Owj0AMbcRl3z2jD,,,,,40.8453,-73.2916,anonymous,EN,1,5b9b422307c6960001614c35,2,2,2,4,,,,,,,,4,30,80,20,90,"While Aeon may advertise that it can prevent such accidents, it's still the consumer's job to be careful on the road.",1,2,,4,,39,4,,1,20,5b9b422307c6960001614c35,FL_36,,frame2_info3|resp_software2|resp_human2|liab_firm2|liab_human2|liab_text2
3/6/23 18:08,3/6/23 18:21,0,172.58.6.213,100,793,1,3/6/23 18:21,R_31AFIx95glLjiXv,,,,,33.7485,-84.3871,anonymous,EN,1,63052f20afc39e87110eb83e,2,2,2,4,6,70,70,70,50,"Aeon, the company, is likely more liable for the accident due to their responsibility for the safety of the Autopilot system, including any potential safety risks associated with distracted driving. The human driver is also partially liable, since he chose to look away from the road to check his text message.",2,,,,,,,,1,,1,,45,2,,1,40,63052f20afc39e87110eb83e,FL_35,frame1_info3|resp_human1|liable_human1|liable_firm1|resp_software1|liab_text1,
3/6/23 18:08,3/6/23 18:23,0,68.174.164.115,100,874,1,3/6/23 18:23,R_3QYICWJO0lmiPoJ,,,,,40.7105,-74.0129,anonymous,EN,1,59a1ddac5dfd6b000152601f,2,2,2,4,,,,,,,,2,13,82,19,85,The human driver is still in control of the car. He has final decision so ultimately he is responsible. ,1,1,,3,,33,4,,2,70,59a1ddac5dfd6b000152601f,FL_36,,frame2_info3|liab_firm2|resp_human2|liab_human2|resp_software2|liab_text2
3/6/23 18:19,3/6/23 18:23,0,140.186.94.50,100,257,1,3/6/23 18:23,R_2TAEHyCRFikV3st,,,,,46.8524,-96.8121,anonymous,EN,1,63654b4f395f847a8a5ee6fd,2,2,2,4,5,60,40,45,65,"I think if the company makes it clear that the autopilot is not completely reliable it should be on the human, otherwise, the company should be liable. Although I think that the driver should not check his phone",2,,,,,,,,1,,3,,23,4,,1,61,63654b4f395f847a8a5ee6fd,FL_35,frame1_info3|resp_software1|liable_human1|resp_human1|liable_firm1|liab_text1,
3/6/23 18:08,3/6/23 18:23,0,71.81.32.190,100,877,1,3/6/23 18:23,R_265cxVai0ptAY1a,,,,,30.3586,-90.0561,anonymous,EN,1,62b06c1508dfc74f4f38efab,2,2,2,4,,,,,,,,4,70,90,50,75,"The human driver should be paying attention, we cannot fully rely on computers to do tasks that need human judgement. ",1,2,,3,,35,2,,1,10,62b06c1508dfc74f4f38efab,FL_36,,frame2_info3|resp_software2|liab_firm2|resp_human2|liab_human2|liab_text2
3/6/23 18:20,3/6/23 18:24,0,174.59.155.122,100,268,1,3/6/23 18:24,R_2zc0bBHI9MPU6aN,,,,,40.3886,-75.9286,anonymous,EN,1,5e5080883771350caf2d9fda,2,2,2,4,5,100,0,100,0,"The Autopilot was supposed to be driving the man home and the Autopilot obviously failed to stop, causing the accident. Had the Autopilot worked and actually stopped the car, the accident would have been prevented. ",2,,,,,,,,1,,3,,28,1,,1,15,5e5080883771350caf2d9fda,FL_35,frame1_info3|liable_firm1|liable_human1|resp_human1|resp_software1|liab_text1,
3/6/23 18:20,3/6/23 18:25,0,75.91.12.70,100,265,1,3/6/23 18:25,R_bOyFdsFWK0tA0q5,,,,,31.4996,-82.8471,anonymous,EN,1,58742bf5d53c97000159df8c,2,2,2,4,,,,,,,,4,75,100,75,100,"The human is still more intelligent and more aware than the machine so should take responsibility. So, humans are most definitely at fault. At least for the majority of the fault. The machine should have picked up the stop sign but at the end of the day it's just a machine and it can make errors as well.",1,2,,3,,33,3,,1,5,58742bf5d53c97000159df8c,FL_36,,frame2_info3|liab_human2|resp_human2|resp_software2|liab_firm2|liab_text2
3/6/23 18:08,3/6/23 18:25,0,50.93.248.84,100,1030,1,3/6/23 18:25,R_x59ZwEqz0ldp4mR,,,,,44.9702,-93.3047,anonymous,EN,1,5c78e07f9eabe400126d40be,2,2,2,4,,,,,,,,4,30,85,10,90,"You just cannot depend on the software/sensors to be infallible, and while humans are not infallible either, they are a HELL of a lot better at assessing their surrounds than a camera. Plus, the guy blatantly took his eyes of the road completely, that's on him.",1,1,,3,,61,3,,1,70,5c78e07f9eabe400126d40be,FL_36,,frame2_info3|resp_software2|resp_human2|liab_firm2|liab_human2|liab_text2
3/6/23 18:16,3/6/23 18:25,0,174.232.188.7,100,551,1,3/6/23 18:25,R_BGvu3PAkQqArigN,,,,,32.7797,-96.8022,anonymous,EN,1,6306d4da805f2e38a841c3ad,2,2,2,4,4,13,100,0,100,The human driver is liable because they are operating a motor vehicle without paying attention. ,2,,,,,,,,1,,3,,26,1,,1,70,6306d4da805f2e38a841c3ad,FL_35,frame1_info3|liable_human1|liable_firm1|resp_software1|resp_human1|liab_text1,
3/6/23 18:09,3/6/23 18:26,0,73.246.53.15,100,994,1,3/6/23 18:26,R_1hA25CM1dXlgT7X,,,,,42.1112,-88.0439,anonymous,EN,1,5ed543442db0060a955d12e1,2,2,2,4,2,60,100,40,100,Primarily it is driver's responsibility to navigate the car. As there is a little to no information about Aeon's autopilot car system so I cannot blame it completely. ,3,,,,,,,,1,,2,,34,5,,1,35,5ed543442db0060a955d12e1,FL_35,frame1_info3|resp_software1|liable_human1|resp_human1|liable_firm1|liab_text1,
3/6/23 18:09,3/6/23 18:32,0,76.152.227.106,100,1436,1,3/6/23 18:32,R_2Cp1mVa8qqOFwsl,,,,,41.2969,-72.9322,anonymous,EN,1,5d5b0dd7c032a2001ad7cf5d,2,2,2,4,4,77,62,76,61,"I think this is decently automated, and therefore even human error is probably magnified by the automation.",2,,,,,,,,1,,1,,36,5,,1,35,5d5b0dd7c032a2001ad7cf5d,FL_35,frame1_info3|liable_human1|resp_human1|liable_firm1|resp_software1|liab_text1,
3/6/23 18:39,3/6/23 18:44,0,71.244.253.5,100,300,1,3/6/23 18:44,R_3mlW8INxGFlOBh2,,,,,39.2124,-76.8776,anonymous,EN,1,5eace152e25d6800091dd418,2,2,2,4,,,,,,,,2,78,75,89,92,They are all liable. I think the company more than the driver  because the Aeon was in use.,1,2,,1,,44,4,,1,30,5eace152e25d6800091dd418,FL_36,,frame2_info3|liab_human2|resp_human2|resp_software2|liab_firm2|liab_text2
3/6/23 22:21,3/6/23 22:22,0,169.231.171.173,100,38,1,3/6/23 22:22,R_1lzxHRiZM68TVK6,,,,,34.4282,-119.6874,anonymous,EN,1,62d085c273416af4c99b68b4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,62d085c273416af4c99b68b4,,,
3/6/23 22:21,3/6/23 22:23,0,148.74.227.196,100,120,1,3/6/23 22:23,R_2EGoZKKu4aFYZEf,,,,,40.3913,-74.3247,anonymous,EN,1,5e5c88c3be924d475ff0fc34,2,2,2,4,4,0,100,10,94,The driver shouldn't be looking at his phone no matter what. ,4,,,,,,,,2,,3,,38,3,,2,5,5e5c88c3be924d475ff0fc34,FL_35,frame1_info3|liable_firm1|liable_human1|resp_software1|resp_human1|liab_text1,
3/6/23 22:21,3/6/23 22:24,0,174.231.208.122,100,138,1,3/6/23 22:24,R_2Y5P2xXxX6do9c2,,,,,39.9587,-82.9987,anonymous,EN,1,63106ea4e8fe9c6cd32bf358,2,2,2,4,4,71,64,65,71,I think they are about equal in liablity but because of money and power the human will always be the one who pays ,2,,,,,,,,1,,1,,27,1,,1,90,63106ea4e8fe9c6cd32bf358,FL_35,frame1_info3|resp_human1|resp_software1|liable_human1|liable_firm1|liab_text1,
3/6/23 22:21,3/6/23 22:24,0,75.31.42.165,100,166,1,3/6/23 22:24,R_OCh7ujo8AiMIlAl,,,,,35.6729,-97.4992,anonymous,EN,1,5e8fb6ba9b5ff02b5150ab10,2,2,2,4,4,70,80,28,78,"The human as it's always their responsibility to ensure safety on the road. However, how does an AI not notice a stop sign???",2,,,,,,,,1,,4,,24,5,,1,60,5e8fb6ba9b5ff02b5150ab10,FL_35,frame1_info3|liable_human1|liable_firm1|resp_human1|resp_software1|liab_text1,
3/6/23 22:21,3/6/23 22:24,0,174.55.253.213,100,185,1,3/6/23 22:24,R_ekT7rViysLSXzq1,,,,,41.1408,-77.444,anonymous,EN,1,57dd186e6598aa0001992616,2,2,1,4,,,,,,,,2,75,33,80,23,I think Aeon the company is more liable because it says that a man is being driven home by his car's Copilot system so the system should at least be aware of what is going on.,2,1,,3,,30,4,,1,37,57dd186e6598aa0001992616,FL_36,,frame2_info3|resp_human2|resp_software2|liab_firm2|liab_human2|liab_text2
3/6/23 22:22,3/6/23 22:24,0,128.61.90.109,100,148,1,3/6/23 22:24,R_295QCl2QeTkzhEB,,,,,33.7749,-84.3975,anonymous,EN,1,63ecfe33c421c87da0312813,2,2,2,4,,,,,,,,4,75,75,40,80,"The human driver is responsible for the car's actions. If the software claims to be safe only when assisted by a human, then there is no responsibility for accidents caused by human negligence on the part of Aeon.",1,1,,2,,19,3,,1,30,63ecfe33c421c87da0312813,FL_36,,frame2_info3|resp_software2|resp_human2|liab_firm2|liab_human2|liab_text2
3/6/23 22:21,3/6/23 22:24,0,69.247.200.105,100,192,1,3/6/23 22:24,R_2DSTPwtvkNg45V9,,,,,39.0169,-94.3137,anonymous,EN,1,63368a7379eb43fa2105d971,2,2,2,4,5,80,76,91,75,"They are both liable because if either one had worked or done what they were supposed to correctly, it would not have happened. ",2,,,,,,,,1,,3,,38,3,,1,20,63368a7379eb43fa2105d971,FL_35,frame1_info3|resp_software1|liable_firm1|liable_human1|resp_human1|liab_text1,
3/6/23 22:21,3/6/23 22:24,0,184.59.23.21,100,170,1,3/6/23 22:24,R_3m3otTreXQ6N6df,,,,,43.0818,-87.892,anonymous,EN,1,5e28e8730fd86a0a19e084cd,2,2,2,4,,,,,,,,2,0,100,0,100,The human made the error of trusting a computer to drive for them.,1,1,,3,,38,3,,1,0,5e28e8730fd86a0a19e084cd,FL_36,,frame2_info3|liab_firm2|liab_human2|resp_human2|resp_software2|liab_text2
3/6/23 22:22,3/6/23 22:24,0,65.25.90.80,100,148,1,3/6/23 22:24,R_2tmu9yf35HzNpsw,,,,,41.3722,-82.1087,anonymous,EN,1,6272abac31a465b0f22fb7c1,2,2,2,4,2,18,91,17,91,The human should always be paying attention since the automation can possibly make mistakes.,2,,,,,,,,1,,3,,38,3,,1,63,6272abac31a465b0f22fb7c1,FL_35,frame1_info3|liable_human1|resp_human1|liable_firm1|resp_software1|liab_text1,
3/6/23 22:21,3/6/23 22:24,0,68.35.218.223,100,181,1,3/6/23 22:24,R_2R87WPXmMyF54yy,,,,,30.4427,-84.2867,anonymous,EN,,6150a7aff22eb4723de2341a,2,2,2,4,3,70,100,70,100,The human should have been paying attention and is ultimately responsible. The car could perhaps have helped avoid the accident but there was not enough information to say.,4,,,,,,,,1,,3,,45,7,,1,66,6150a7aff22eb4723de2341a,FL_35,frame1_info3|liable_human1|resp_human1|liable_firm1|resp_software1|liab_text1,
3/6/23 22:22,3/6/23 22:24,0,73.96.22.22,100,164,1,3/6/23 22:24,R_22WUq2ZmVtbsIp5,,,,,45.6435,-122.6247,anonymous,EN,1,59e7d3f97f3d71000171def0,2,2,2,4,,,,,,,,3,0,100,1,100,"Since I dont know the capabilities of the car, I assume this is driver error. ",4,1,,3,,39,3,,1,30,59e7d3f97f3d71000171def0,FL_36,,frame2_info3|resp_software2|resp_human2|liab_firm2|liab_human2|liab_text2
3/6/23 22:21,3/6/23 22:24,0,173.69.5.13,100,200,1,3/6/23 22:24,R_3PNQTGPIxrRk4GB,,,,,41.874,-71.3844,anonymous,EN,1,63d82d6ac06d9d1ce3d5acb3,2,2,2,4,,,,,,,,2,73,72,80,70,I thought both were responsible - Aeon for designing a faulty system and the human for being negligent while driving ,1,1,,3,,30,5,,1,40,63d82d6ac06d9d1ce3d5acb3,FL_36,,frame2_info3|liab_firm2|liab_human2|resp_human2|resp_software2|liab_text2
3/6/23 22:22,3/6/23 22:24,0,64.39.93.121,100,118,1,3/6/23 22:24,R_3qeuGFm4m3fhJR0,,,,,45.6574,-68.7102,anonymous,EN,1,5d63f9cd26a2ac001758c70d,2,2,2,1,,,,,,,,4,0,0,77,79,without the copilot the accident wouldn't have happened,1,1,,3,,35,4,,1,51,5d63f9cd26a2ac001758c70d,FL_36,,frame2_info3|resp_human2|liab_firm2|resp_software2|liab_human2|liab_text2
3/6/23 22:22,3/6/23 22:24,0,45.23.53.204,100,168,1,3/6/23 22:24,R_3n3oYdhFpuW31Nj,,,,,38.6287,-90.1988,anonymous,EN,1,63ea72a1db4b8d9938f2b0c4,2,2,2,4,,,,,,,,5,86,34,70,39,"I think any automated vehicle takes responsibility for the driving, It is their technology after all.",4,1,,3,,31,1,,1,58,63ea72a1db4b8d9938f2b0c4,FL_36,,frame2_info3|liab_human2|resp_human2|liab_firm2|resp_software2|liab_text2
3/6/23 22:22,3/6/23 22:24,0,75.188.17.155,100,173,1,3/6/23 22:24,R_2PhYJNilQxF4ot5,,,,,39.3277,-82.0996,anonymous,EN,1,63614899ad49a91f1ef09067,2,2,2,4,6,100,1,99,0,"If the software is completely controlling the car, then if there's an accident then the company is at fault.",2,,,,,,,,1,,3,,51,5,,1,50,63614899ad49a91f1ef09067,FL_35,frame1_info3|liable_firm1|resp_human1|resp_software1|liable_human1|liab_text1,
3/6/23 22:21,3/6/23 22:24,0,108.231.33.230,100,209,1,3/6/23 22:24,R_3O99vz7RWuxx5wv,,,,,35.7598,-83.9699,anonymous,EN,1,5d5181fc842e8600171e5a78,2,1,2,4,3,72,77,81,86,I think the company is partially at fault due the technology used.,2,,,,,,,,1,,3,,38,4,,1,45,5d5181fc842e8600171e5a78,FL_35,frame1_info3|liable_human1|resp_software1|liable_firm1|resp_human1|liab_text1,
3/6/23 22:21,3/6/23 22:25,0,67.189.129.240,100,199,1,3/6/23 22:25,R_wY1kq2GBRANOw9j,,,,,41.4098,-73.59,anonymous,EN,1,63d7edbef6596097994e730e,2,2,2,4,3,0,100,100,100,The human driver is responsible because they purchased and are using the car. The company is responsible for putting a product like this on the marketplace in the first place.,4,,,,,,,,1,,6,mixed,39,4,,1,85,63d7edbef6596097994e730e,FL_35,frame1_info3|resp_software1|resp_human1|liable_human1|liable_firm1|liab_text1,
3/6/23 22:21,3/6/23 22:25,0,71.193.16.15,100,191,1,3/6/23 22:25,R_1NCvi7v536uFbxi,,,,,38.581,-121.4939,anonymous,EN,1,63d7f1740f670fc25e1d663a,2,2,2,4,,,,,,,,4,0,100,0,100,The human driver made the error of looking at his phone and is always the person held liable if he or she chooses to drive. ,1,1,,2,,28,7,,1,25,63d7f1740f670fc25e1d663a,FL_36,,frame2_info3|resp_human2|liab_human2|liab_firm2|resp_software2|liab_text2
3/6/23 22:21,3/6/23 22:25,0,173.49.206.213,100,216,1,3/6/23 22:25,R_2q2v2Q415uW9PPF,,,,,40.1809,-75.2156,anonymous,EN,1,5e92ce0be2bcb3600ed93730,2,1,2,4,,,,,,,,5,0,100,0,100,"The human is the operator as they are the individual ultimately in control of the vehicle, AEON is a supplemental to human action/ inaction. ",2,1,,3,,34,2,,1,30,5e92ce0be2bcb3600ed93730,FL_36,,frame2_info3|resp_human2|liab_firm2|resp_software2|liab_human2|liab_text2
3/6/23 22:21,3/6/23 22:25,0,73.73.195.254,100,240,1,3/6/23 22:25,R_yClme9fcnGLch4R,,,,,41.8482,-87.6521,anonymous,EN,1,6365b9324ce52c4f38eed7a0,2,2,2,4,,,,,,,,3,61,70,75,80,I think it's 50/50. The company is somehow liable because their product is advertised as having a copilot system and it seems to be not working properly. But at the same time the human driver should not have trusted the driving system because a lot of co pilot systems are brand new and still needs progress in the coding,1,2,,4,,18,1,,2,15,6365b9324ce52c4f38eed7a0,FL_36,,frame2_info3|resp_software2|liab_firm2|resp_human2|liab_human2|liab_text2
3/6/23 22:22,3/6/23 22:25,0,174.82.143.6,100,185,1,3/6/23 22:25,R_3PpKrNbv4NFbx0U,,,,,46.7998,-92.0907,anonymous,EN,1,5d6ab68809f9270001dac666,2,2,2,4,3,33,100,40,70,I feel that the human was also negligent and at this point it seems self driving cars can't be completely relied upon.,3,,,,,,,,1,,3,,24,4,,2,55,5d6ab68809f9270001dac666,FL_35,frame1_info3|liable_human1|resp_human1|liable_firm1|resp_software1|liab_text1,
3/6/23 22:22,3/6/23 22:25,0,74.109.4.76,100,204,1,3/6/23 22:25,R_1Qa8rZS6cDg9pWk,,,,,40.0978,-75.6398,anonymous,EN,1,5c1942e200849900010afdcd,2,2,2,4,,,,,,,,5,34,87,61,78,"While the car should have ""noticed"" the stop sign, the fact that the man looking at his text lead to the accident meant that it was the guy's fault.",2,1,,3,,24,4,,1,11,5c1942e200849900010afdcd,FL_36,,frame2_info3|liab_firm2|resp_human2|liab_human2|resp_software2|liab_text2
3/6/23 22:22,3/6/23 22:25,0,107.215.177.26,100,175,1,3/6/23 22:25,R_Cakr4YRK22xX6Rr,,,,,41.8482,-87.6521,anonymous,EN,1,5a69794e31b87a0001c76690,2,2,2,4,,,,,,,,5,69,72,20,51,I think the human driver is liable since they are considered a copilot.,1,1,,3,,46,1,,2,20,5a69794e31b87a0001c76690,FL_36,,frame2_info3|resp_software2|resp_human2|liab_firm2|liab_human2|liab_text2
3/6/23 22:22,3/6/23 22:25,0,23.84.81.9,100,152,1,3/6/23 22:25,R_8k5NIJ52Qcfg8yR,,,,,38.4321,-90.3896,anonymous,EN,1,62e02660c3ef175825ab7655,2,2,2,4,,,,,,,,4,80,80,100,80,The human had they been paying attention could have stopped the accident.,1,2,,3,,31,3,,1,50,62e02660c3ef175825ab7655,FL_36,,frame2_info3|resp_human2|liab_human2|resp_software2|liab_firm2|liab_text2
3/6/23 22:22,3/6/23 22:25,0,24.236.36.83,100,171,1,3/6/23 22:25,R_dpwwhgcp9x2y0MN,,,,,37.086,-113.5609,anonymous,EN,1,628fb6914fc639e544d9f22f,2,2,2,4,6,100,0,100,0,The car is advertised as having full autopilot. The human shouldn't have to be paying attention if it is supposed to be fully able to drive itself.,2,,,,,,,,1,,4,,24,1,,2,40,628fb6914fc639e544d9f22f,FL_35,frame1_info3|liable_human1|liable_firm1|resp_human1|resp_software1|liab_text1,
3/6/23 22:22,3/6/23 22:25,0,24.121.213.202,100,182,1,3/6/23 22:25,R_1nTRvmPSaNQLOgp,,,,,35.2708,-114.0226,anonymous,EN,1,63d15987e86a66f05d482526,2,1,2,4,5,70,30,80,60,"If sudden stop protectin was advertised as part of the autipilot, aeon should be responsible.",3,,,,,,,,1,,3,,37,3,,1,47,63d15987e86a66f05d482526,FL_35,frame1_info3|resp_human1|liable_firm1|liable_human1|resp_software1|liab_text1,
3/6/23 22:22,3/6/23 22:25,0,204.144.208.40,100,215,1,3/6/23 22:25,R_2YxKn3IYoXTy3S3,,,,,42.4649,-90.6829,anonymous,EN,1,60fdf5e83b1de9a21e8ef4e5,2,2,2,4,,,,,,,,4,0,100,0,100,The human is liable as they made the choice to look at their phone. A Copilot system is not meant to replace the driver.,2,2,,3,,21,3,,1,0,60fdf5e83b1de9a21e8ef4e5,FL_36,,frame2_info3|resp_software2|liab_firm2|resp_human2|liab_human2|liab_text2
3/6/23 22:22,3/6/23 22:25,0,172.58.232.202,100,166,1,3/6/23 22:25,R_umnoWrRcyYowoM1,,,,,40.7256,-74.1594,anonymous,EN,1,633a8be44f23dc34d88d3f45,2,1,2,3,,,,,,,,3,25,74,0,100,Company can state what is allowed and if anco pilot is required they take liability ,1,1,,3,,48,3,,1,5,633a8be44f23dc34d88d3f45,FL_36,,frame2_info3|resp_software2|resp_human2|liab_firm2|liab_human2|liab_text2
